2,Chrono Arbiter,SY-CHR.CA,F1 — Neonatal,Garantizar la coherencia de latencias y colas operativas básicas entre subsistemas iniciales.,• Validar latencias del bus y ejecución. • Confirmar paridad EEI↔GEN↔EEE. • Asegurar orden de ejecución sin bloqueos.,"Entradas: arbiter_config.yml, latency_baseline.json.","arbiter_runtime.log, latency_report.yml.",Interactúa con SY-CHR.SLA (presupuesto) y SY-CRD (bus de transporte).,SCI ≥ 0.9 · p95/p99 dentro del SLA inicial.,Chrono Arbiter,Estabilizar baseline antes de iniciar CI/CD. Anclar hash en FR-FIL.,
,Chrono Arbiter — Tolerancias,SY-CHR.CA.TOL,F1 — Neonatal,Aplicar políticas de tolerancia temporal en tiempo real y registrar desviaciones controladas.,• Ejecutar simulaciones de drift.• Registrar eventos de tolerancia (soft/hard).• Crear tolerance_runtime.log.,"Entradas: tolerance_policy.yml, drift logs del Chrono.","tolerance_runtime.log, tol_events.json.","Interactúa con SY-CHR.SLA (umbrales), FR-CON (constantes de sincronía).",Drift ≤ 2 % · SCI ≥ 0.9.,Custodio de Tolerancias,Confirmar coherencia SLA ↔ Tolerancias; vincular hash temporal.,
,SLA Tree / Latency Budget,SY-CHR.SLA,F1 — Neonatal,Establecer y verificar umbrales dinámicos de latencia operativa.,• Implementar monitoreo activo del SLA.• Registrar latencias en runtime.• Emitir alertas al superar umbrales.• Validar integridad temporal de procesos.,"Entradas: latency_budget.yml, métricas del Arbiter.","sla_runtime.log, sla_alerts.json.
latency_budget.yml; ",Enlaza con SY-CHR y PO-LOG (telemetría).,SLA ≥ 95 % cumplido · p95/p99 < límite.,SLA Manager,Guardar sla_runtime_id en FR-FIL.,
5,Sistema Endócrino,SY-END,F1 — Neonatal,Regular la respuesta hormonal básica del organismo según estado temporal y carga.,• Activar hormona de calma/agresividad según tick del Chrono.• Generar señales endocrinas simples.• Loggear ciclo hormonal.,"Entradas: hormone_profile.yml, chrono_cycle.log.","hormone_cycle.log, endo_state.yml.",Coordina con SY-CHR (ritmos) y SY-CRD (flujos).,Índice de estabilidad hormonal ≥ 0.9.,E-Manager,Confirmar sincronicidad hormonal ↔ temporal. Snapshot en FR-FIL.,
,Sistema Cardiovascular,SY-CRD,F1 — Neonatal,Habilitar flujo interno estable y trazable entre sistemas base.,• Implementar bus tipado (mensajes con schema).• Registrar métricas de latencia por tópico.• Retransmitir eventos fallidos.,"Entradas: topology_map.yml, mensajes de prueba.","metrics_bus.log, latency_report.yml.","Interacción con SY-CHR (ritmo), SY-END (prioridad endocrina), PO-LOG (monitoreo).
Reporta p95/p99 por tópico a SY-CHR.SLA; valida contra latency_budget.yml.",Entrega ≥ 99 % · pérdida crítica = 0.,Cardio Manager,Validar p95 < X ms; registrar trace_id correlacionado.,
,Sistema Nervioso,SY-NRV,F1 — Neonatal,"Operar un circuito nervioso estable: ingestión de señales reales, procesamiento por lóbulos y emisión de órdenes priorizadas con trazabilidad.","• Topología pub/sub jerárquica (R, L, N) con threadpools por lóbulo.• neuro_map.yml versionado con refresh periódico/on-event.• Publicación de p95/p99 y SCI local a SY-CHR; reflejos automáticos si SCI < umbral.• Logs correlacionados (trace_id/span_id) vía SY-CRD/PO-LOG.","Entradas: tópicos sensors.*, features.*, endo.state, reloj y ventanas de SY-CHR, métricas de tránsito SY-CRD. Salidas: decision.reflex, decision.bias_control, métricas {p95,p99,SCI_local} y neuro_map.digest. Canal: bus SY-CRD + CTU (propuesto) para métricas y auditoría.","neuro_map.yml (v≥1), neuro_log.ndjson, neuro_feedback.json, neuro_map.digest publicado en PO-LOG.","Enlaza con SY-CHR.SLA (presupuestos de latencia), SY-END (modulación), SY-CRD (QoS/prioridades), SY-MSC (reflejos).",Cumplimiento SLA ≥ 95 % (p95/p99 por lóbulo en rango) · SCI local ≥ 0.90 · coherencia interlóbulo ≥ 95 % · 0 pérdidas críticas.,Neuro Manager,"Activar refresh */5 * * * * y triggers schema_change/sla_update; si SCI<min_ok, degradar a reflejos (vía SY-MSC) y emitir alerta a PO-LOG; mantener compatibilidad con latency_budget.yml y sla_tree.yml.",
,Sistema Inmunológico,SY-IMM,F1 — Fase Neonatal,Activación de defensa funcional en entorno controlado.,1. Aplicar reglas de validación a señales internas.2. Implementar listas blanca/negra (whitelist.yml / blacklist.yml).3. Reportar incidentes al QA-ÉTICO y registrar imm_events.ndjson.,"SY-CHR (latency budget), SY-END (estado hormonal), PO-EEE (ética operativa), FR-FIL (trazabilidad).","imm_policy.yml, imm_events.ndjson, catalog.yml, override_signature.yml.","SY-LYM (cuarentena de elementos), SY-REP.MEM (memoria evolutiva), QA-ÉTICO (revisión de incidentes).",SCI ≥ 0.9; retest p95 < 200 ms; falsos positivos ≤ 1 %. Gate: catálogos firmados y sincronizados con FR-FIL.,Immune Manager + AVE.,Primer control activo. Las políticas se prueban en sandbox; se activa rollback ante tres fallas o inconsistencia de hash.,
,Sistema Reproductor Evolutivo,SY-REP,F1 — Neonatal (Reproducción asistida),Iniciar el flujo de reproducción supervisada de genes y control de herencia con registro ético.,• Implementar ciclo básico de reproducción manual: propuesta → test → aprobación → merge.• Validar genes candidatos (branch testing).• Registrar ascendencia (commit ancestry) y parentesco.• Documentar cada merge en canary_audit.ndjson.,"Entradas: genome.yml, umbilical_bridge.yml, imm_policy.yml, gene_proposal.Dependencias: SY-IMM (permiso), PO-CICD (workflow), PO-EEE (validación ética).","gene_proposal.json, merge_report.log, canary_audit.ndjson, rep_lineage.hash (v1).","Interactúa con SY-IMM (bloqueo ético), PO-CICD (aprobación de pull requests) y PO-EEE (validación moral).",✅ Pipeline CI funcional.✅ 100 % trazabilidad de commits y progenitores.✅ SCI ≥ 0.9 · FP ≤ 2 %.,Evolution Manager + QA-ÉTICO + Coach Humano,Formalizar gene_proposal como PR firmado con ID ético.Registrar merge_report.log en FR-FIL.Promover compatibilidad directa con PO-GEN v1. IM-REP-001–003 aplican a control continuo del linaje.,
,Memoria Evolutiva,SY-REP.MEM,F1 — Neonatal (Herencia Supervisada),"Implementar una reproducción asistida del conocimiento genético, permitiendo herencia controlada y trazabilidad de commits bajo firma ética.",• Integrar commit_ancestry.log como registro de ascendencia.• Asociar cada rama o mutación a un ethical_signature dual (IMM + REP).• Consolidar offspring_memory.yml como memoria de descendencia.• Validar trazabilidad de commits y merges.,"In: commit_ancestry.log, gene_proposal.json.Depende de: SY-REP (ciclo reproductivo), SY-IMM (verificación ética).","Out: offspring_memory.yml, mem_audit.log, mem_backup.yml.",SY-REP (pipeline de commits); SY-IMM (firma ética); PO-GEN (gobernanza).,✅ SCI ≥ 0.9.✅ Falsos positivos ≤ 2 %.✅ Integridad de ascendencia ≥ 99 %.,Evolution Memory Keeper,IM-MEM-003: Firmar cada memoria heredada con ethical_signature (hash dual IMM + REP).IM-MEM-004: Establecer respaldo incremental mem_backup.yml por cada merge aprobado.,
,Memoria Central,SY-NSC.MEM,F1 — Neonatal (Episodios),Registrar experiencias como episodios estructurados (decisión → resultado).,• Implementar episode_store.sqlite o episodes.parquet.• Indexar por activo/fecha/estrategia.• Generar reportes diarios de desempeño.,"In: exec_report, decision_log, qa_report.Dep: SY-MSC (músculo), SY-NSC.N (neocórtex).","Out: episode_store.sqlite, daily_summary.json.","SY-NSC.N (contexto cognitivo), SY-MSC (acciones), PO-LOG.REP (reportes).",✅ Recuperación por clave < 10 ms.✅ Cobertura ≥ 90 % de episodios.,Episodic Manager + QA-CI,Recomendar al IM validar la función de context_recall y su frecuencia. Sugerir publicación automática del resumen diario en FR-FIL.,
,Sistema Muscular,SY-MSC,F1 — Neonatal (Movimiento funcional),Ejecutar decisiones simples en entorno paper.,• Conexión segura ccxt sandbox.• Confirmar fills y logging completo.• Manejo básico de retry y límites.,"In: decisiones del SY-NRV, credenciales sandbox.Dep: SY-CHR, SY-END.","trade_log.ndjson, fill_report.csv, exec_latency.json","SY-END (ajuste de tamaño), SY-CHR (validación de ventana).",✅ fill confirmado.✅ error rate < 5 %.✅ tiempos dentro de banda SLA.,Paper Executor,Validar compatibilidad de políticas con SY-IMM (seguridad de ejecución).,
,Sistema Digestivo [Digestive System],SY-DIG,F1 — Neonatal (ETL en tiempo real),Alimentar sim/paper 24/7 con datos limpios y versionados.,• ETL incremental (append-only) con validaciones de rango.• Linaje mínimo (qué/cuándo/con qué).,Streams WS/REST del SY-RSP + ventanas SY-CHR.,"etl_append.log, lineage_min.json, dq_flags.csv.",SY-RSP (fuentes de datos).SY-LYM (cuarentena).,✅ Frescura ≤ X s.✅ % filas válidas ≥ Y.✅ Linaje registrado.,Data Stream Handler,Revisión de drift diario y hash temporal firmado por QA Agent.,
,Sistema Respiratorio,SY-RSP,F1 — Neonatal (Ritmo básico en sandbox),Respirar datos reales con reconexión automática y control de carga básico.,• Reconexión estable ≥ 7 días.• Heartbeat bidireccional.• Buffers de E/S con métricas p50/p95.,In: feeds reales WS/REST; Dep: SY-CHR (SLA ventanas).,"Out: heartbeat.log, resp_status.json, resp_budget.yml.","SY-CRD (bus), SY-DIG (datos), SY-END (modulación).",✅ p95 latencia < umbral · pérdida crítica = 0 · uptime ≥ 99 %.,Respiratory Manager,Primera integración sandbox–viva para ritmo continuo 24/7.,
,Cerebro Reptiliano,SY-NSC.R,F1 - Neonatal,Reflejos automáticos,Responder ante amenazas detectadas.,Señales de riesgo y errores del entorno.,"policy_trigger.log, panic_event.json.","SY-IMM, SY-CHR.",✅ kill-switch 100 % confiable · ✅ políticas verificadas.,QA Ético,Integración con sistema inmunológico.,
,Cerebro Límbico,SY-NSC.L,F1 - Neonatal,Primeras reacciones,Registrar pérdidas/ganancias y generar métricas anímicas básicas.,"metrics_bus, effects","mood_log.csv, stress_index.json","SY-END, SY-CHR",✅ registro coherente · ✅ métricas válidas,QA Emocional,Se recomienda fijar escala normalizada de estrés (0–1) para futuros modelos.,
,Submódulo de Dolor,SY-NSC.L.PAI,F1 — Neonatal,Dolor funcional,Clasificar y reaccionar ante daños según severidad.,"error_class.csv, qa_runtime.log","pain_metrics.yml, response_action.log","SY-NSC.L, SY-CHR, SY-IMM",✅ reducción ≥ 20 % de fallos críticos recurrentes,Pain Manager,Implementar métrica acumulada pain_intensity_score.,
,Neocórtex,SY-NSC.N,F1 — Neonatal,"Observar, procesar y emitir señales simples con reglas/indicadores.",Generar decisiones reproducibles; baseline de error/latencia.,"SY-DIG (features base), SY-RSP (frescura), SY-CHR.SLA (presupuesto).","proposed_action.ndjson, oos_eval.csv (reglas), rationales.ndjson.",Publica métricas a PO-LOG; respeta ventanas CHR; toma tono END.,Precisión mínima alcanzada; p95 inferencia < X ms (según SLA); reproducibilidad.,Cortex Manager,Cerrar contrato selector_policy.yml (reglas vs. ML); fijar benchmark OOS.,
,Sistema Sensorial Integrado,SY-SEN,F1 - Neonatal,"Consolidar recepción y filtrado inicial de datos sensoriales, distinguiendo señales útiles del ruido.",Integrar flujos sensoriales múltiples; establecer filtros de ruido y redundancia; crear tabla de estímulos básicos; aplicar atención refleja a anomalías.,"QA Agent, CI/CD de consistencia, Chrono timestamps.","stimuli_catalog.csv, filtered_sensory_feed.",QA / Chrono / Nervioso.,Clasificación ≥ 80 %; sin pérdida de paquetes; logs unificados.,PO-EEE,Establecer conexión con Digestivo y QA para validar frescura.,
,Sistema Vestibular Digital,SY-SEN.VES,F1 — Neonatal,Generar reflejos automáticos de equilibrio ante fluctuaciones leves.,Detección de anomalías; rollback/cooldown; límites seguros de recursos; QA runtime.,"QA Agent, CI/CD, Chrono.","rollback_trace.yml, runtime_metrics.log.","QA, Chrono.",Incidentes leves 100 % corregidos; uptime 72 h.,PO-EEE,Reflejos de equilibrio básico.,
,Sistema de Lenguaje Interno,SY-LAN,F1 — Neonatal: Lenguaje operacional,Establecer coherencia sintáctica y semántica del lenguaje interno.,• Normalizar gramática interna.• Traducir logs técnicos a expresiones comprensibles.• Narrar estados internos.• Canalizar lenguaje hacia la Memoria.,"QA semántico básico, CI/CD, Nervioso, Digestivo, Memoria embrionaria.","discourse_log.ndjson, mensajes semánticos auditables.","SY-MEM (registro), SY-NSC.N (razonamiento).",✅ 90 % coherencia semántica.✅ Comunicación fluida entre ≥3 sistemas.✅ Logs interpretables por humano/máquina.,Linguistic Integrator,Define la “voz operativa” del bot; inicio de auto-narración.,
,Sistema de Lenguaje Interno – Comunicación Externa,SY-LAN.COM,F1 — Neonatal,Mensajería operacional hacia auditoría interna (no pública),Normalizar gramática externa; canal a Memoria; QA semántico,"Rationales, métricas NSC; AVE preliminar","rationales_public.json (interno), speech_trace.log","SY-MEM (registro), AVE (precheck), Observabilidad",✅ coherencia semántica ≥90%; 0 PII; p95 emit ≤150 ms,Linguistic Integrator,Whitelist de tópicos permitidos,
,Sistema Metacognitivo ,SY-MCG,F1 — Autoobservación funcional ,Dotar al bot de un primer “ojo interno” capaz de observar sus pensamientos y operaciones.,• Analizar resultados y detectar patrones. • Generar reportes de autoevaluación. • Aprender de errores recurrentes.,QA cognitivo básico · CI/CD feedback · Lenguaje Interno · Memoria episódica,reflection_report.md · self_eval.yml,Neocórtex y Límbico (retroalimentación) · QA (verificación de coherencia),✅ Errores recurrentes detectados · Coherencia ≥ 85 % · errores < 10 %,QA cognitivo · Supervisor de aprendizaje,Establece el ciclo de observación diaria y el vocabulario reflexivo inicial.,
,Sistema Linfático,SY-LYM,F1 — Neonatal (Cuarentena simple),Aislar datos y eventos dudosos para evitar contaminación del flujo.,• Implementar cola de cuarentena persistente.• Revisión manual o automática con reglas simples.• Métricas de backlog y tiempos de liberación.,"In: suspect_events, imm_decision.log.Dep: SY-IMM, SY-CRD.","Out: quarantine_queue.db, review_report.json.",Vinculado con SY-IMM (políticas deny-by-default) y SY-CRD (aislamiento de flujo).,✅ Backlog < umbral.✅ 0 leaks desde cuarentena al flujo limpio.,Lymph Manager,Define “cajón de cuarentena”; base para limpieza programada.,
,Sistema Integumentario Dual,SY-INT,F1 — Neonatal (Contacto seguro en sandbox),Conectar al entorno de prueba con trazabilidad y resiliencia.,• Inicializar adapters WS/REST y heartbeat.• Implementar idempotencia y reconexión automática.• Establecer whitelist de endpoints y rate-limits básicos.• Logging perimetral completo.,"In: stimulus.accepted, schedule, qa_contracts.Dep: SY-CHR, SY-CRD, QA-ÉTICO.","Out: market_io.log, heartbeat.json, perimeter_audit.log.",Interfaz ↔ Digestivo (flujo limpio).Perímetro ↔ Inmunológico (seguridad).Chrono regula ventanas.,✅ reconexión estable ≥ 72 h.✅ 0 duplicados críticos.✅ skew < X ms.✅ logs completos.,Interface Manager,Primer contacto externo bajo sandbox y control temporal-ético.,
